stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.97,0,0.92,1.07,1.58,1.88,0,1.7
3dpf,93.81,0,0,0,6.16,0,0.3,0
5dpf,1.82,0,1.12,0.53,0,1.2,0.33,1.31
10dpf,81.51,0.92,1.03,1.26,8.3,0,0,2.2
