stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0.55,0.74,0
3dpf,0.36,1.41,1.29,0,0.29
5dpf,0,1.38,0.96,0,0.38
10dpf,0,0,0.77,0,0
