stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,2.89,0,0,0,0,0
2dpf,3.66,0,36.26,18,1.79,0,2.98,0
3dpf,1.63,0,8.85,8.64,3.36,0,0,5.19
5dpf,1.74,0,90.6,25.5,6.03,0,1.43,19.99
10dpf,1.44,0.91,70.87,23.3,8.52,0.56,0.46,1.87
