stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,1.92,0
24hpf,0,0,0,0,0,0,0.94,0
2dpf,32.46,0.96,2.71,1.43,0,2.78,0.55,1.31
3dpf,65.36,0,0,0.66,2.41,0,0.56,0.39
5dpf,27.13,0,0.53,0.77,5.62,2.43,1.05,1.73
10dpf,42.21,1.29,1.12,0,1.98,0,0,0.92
