stage,central_nervous_system,intermediate_mesoderm,paraxial_mesoderm
24hpf,3.25,0,0
2dpf,4.05,0.87,0
3dpf,6.94,0,0
5dpf,16.93,0,0
10dpf,0,0,0.37
