stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,11.48,1.26,0,0,2.78,0,0,0.92,0.62
3dpf,98.87,0,0,0,2.98,0,0,0,0.7
5dpf,170.55,4.13,0.29,0,5.3,3.44,0.41,0.58,1.64
10dpf,38.09,0,0.62,0.42,6.3,1.62,0,1.51,1.39
