stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.18,0.85,1.29,0.58,0.71,0,1.54,0,0.58
3dpf,30.44,0,0,0,5.59,0.34,0,0.75,0
5dpf,1.61,0,0,0.93,4.65,0,0,0,0.46
10dpf,23.11,0,2.59,0,3.47,0,0,0,0
