stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,30.07,0,0,0,0,0,0
12hpf,0,0,0,0,0,1.83,0
19hpf,0,0,0,0,0,1.6,0
2dpf,2.28,0,1.27,0.72,0,0.58,0.59
3dpf,5.02,0,0,0.35,0.3,0,0.74
5dpf,0,0.34,0,0,0,0,1.81
10dpf,0.95,0,0,0.53,0,0,0
