stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,2.43
24hpf,0,0,0.87,0,0,0,0
2dpf,1.71,0,1.27,0.67,0,0,337.69
3dpf,1.86,0,0,2.67,1.12,0,35.23
5dpf,0.54,0,0,4.36,0,0,147.22
10dpf,3.52,0.47,0,0.95,0,0.67,141.58
