stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0.91,0,0,0,0
2dpf,6.79,0,0,0,1.19,0,0.85,0
3dpf,2.43,0.78,0,8.18,2.13,0,0,0
5dpf,2.91,3.94,0.33,387.35,11.5,0.35,0.38,6.11
10dpf,20.17,1.1,0.94,460.62,5.48,3.72,4.08,3.34
