stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,533,0,18.97,0,74.45,0,0,0,120.03,73.27
12hpf,1370.25,10.41,6.6,8.56,202.73,48.96,0,3.77,208.05,220.32
14hpf,617.55,9.05,7.65,3.03,54.42,20.33,13.49,0,50.77,82.99
16hpf,712.94,15.89,2.54,2.08,133.36,47.84,11.22,5.1,93.77,104.89
19hpf,1318.09,9.97,0,9.01,86.5,48.39,16.39,0,30.66,56.71
24hpf,1107.06,5.1,7.51,16.51,204.51,81.6,16.72,1.76,41.47,38.27
2dpf,643.2,22.43,26.58,58.09,376.55,353.66,56.46,3.51,151.53,133.91
3dpf,487.65,10.2,4.61,14.65,13.69,102.53,12.41,0,13.4,18.26
5dpf,216.92,9.31,49.64,59.03,53.12,561.35,24.73,23.74,94.89,234.21
10dpf,240.62,9.82,31.01,20.24,9.46,102.54,7.53,0,23.94,18.46
