stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0,0.79,0,0
3dpf,8.75,0.31,0.38,1.04,3.35,0.29,0
5dpf,0,0,0.69,0,0,0.95,1.27
10dpf,0,0,0.68,0,0.37,0,0
