stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.62,0.67,54.89
3dpf,3.05,1.19,18.02,0.51,3.05,0,51.09
5dpf,0.62,3.23,28.33,0,3.34,0.64,274.58
10dpf,3.27,0.49,5.24,0,1.44,0.58,11.56
