stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,1.31,0.48,0,1.67,1.98
3dpf,7.06,0.86,0,0,0.32,1.12,0,0
5dpf,0.32,0.74,2.03,0.62,0.84,0.48,1.86,1.23
10dpf,4.31,0,2.43,2.51,4.81,2.36,1.22,0
