stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,3.55,0,0,0,0,0,0,0
24hpf,1.67,0,0,0,0,0,0,0
2dpf,23.91,0,0.53,2.02,6.11,0.57,2.63,4.45
3dpf,127.35,0.48,0,1.58,4.75,0,0,1.38
5dpf,9.38,0,0,1.31,4.03,1.74,2.52,2.83
10dpf,32.56,0,0,0,1.43,0,0.64,2.16
