stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.66,0,0,1.7,0,0,0
5dpf,0.84,0.43,3.67,0,10.73,0.37,2.34
10dpf,3.12,0,2.36,0,1.86,0.53,0.74
