stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2711.22,110.33,0,0,637.26,33.24,0,56.19,908.02,768.02
12hpf,2061.09,49.9,0,62.97,444.64,45.78,1.8,55.41,572.22,500.7
14hpf,1158.63,15.66,25.75,85.19,219.18,117.51,13.27,9.33,331.33,225.96
16hpf,659.76,40.75,40.67,66.45,231.42,77.26,27.67,9.17,212.33,175.47
19hpf,1054.72,7.05,0,39.56,78.82,31.63,6.75,0,57.57,109.9
24hpf,889.04,13.89,8.7,47.56,174.03,102.01,24.66,0,94.35,63.07
2dpf,1441.07,16.85,77.31,167.19,453.47,820.79,117.71,12.25,226.53,305.81
3dpf,2506.94,13.33,20.65,40.3,44.84,491.28,18.26,0,34.03,68.48
5dpf,255.37,28.06,106.73,150.04,68.75,708.03,63.73,24.92,121.14,349
10dpf,907.77,23.32,85.5,56.11,37.48,332.8,33.1,0.71,47.89,76.39
