stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,4.59,0,0,0.54,0
3dpf,2.67,2.51,0,0.63,0,0
5dpf,0,14.61,0.68,1.38,0,1.32
10dpf,2.32,7.84,0,0,0,0
