stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.94,0,0,0,0,0,26.28
3dpf,1.18,0.66,1.9,0,0,0,2.57
5dpf,0,0.43,0.34,2.44,0,0.33,21.15
10dpf,0,0,0,0.83,1.29,0,0.8
