stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,3.65,0,0
14hpf,0,0,0,0,0,0,6.06,0,0
2dpf,1.71,0,2.02,0.87,0.91,12.02,0.55,2.22,1.05
3dpf,0.42,0.3,0,0.76,1.57,0.37,0,0,0
5dpf,0,0,1.42,0.97,1.66,2.92,1.36,0.39,0
10dpf,1.48,0,0,0,1.1,2.81,0,0.44,0
