stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
2dpf,1.15,0,0,1.4,2,1.58
3dpf,0.62,0,0.79,6.67,0,0.79
5dpf,0.29,0,2.29,5.2,0,0.32
10dpf,10.96,1.16,0.41,3.2,0,0
