stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.95,0,3.38,5.26,0,1.17,2.26
3dpf,59.8,0,0.88,2.28,0.43,0,0
5dpf,2.44,1.65,0,5.19,0.66,0.3,1.33
10dpf,14.11,4.51,0,0,0,0,0
