stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.74,0,1.08,1.66,1.96,1.1,0.5,0
3dpf,1.8,0,0,0.61,0.8,2.03,0,3.65
5dpf,0,0,0.37,0,0,3.04,0.39,4.54
10dpf,2.89,0.94,0,0,0,0.66,0.41,9.66
