stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.85,0,0,0,0,0,0,0
2dpf,0,0,0,6.33,6.84,3.83,0,5.83
3dpf,84.48,0.45,0,1.99,0.97,6.05,0.41,2.16
5dpf,4.09,0,0.51,2.83,0.96,8.26,0.9,8.38
10dpf,19.45,0,0,1.4,0,4.32,0.45,0
