stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.19,0,1.73,0,0,0
3dpf,8.44,0.31,0,0,0,0
5dpf,0.86,0,0,1.44,0,0.45
10dpf,2.17,0,0,0,1.37,0
