stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.72,9.93,0,2.27,1,0.72
3dpf,9.24,3.28,0,4.28,0,0
5dpf,0.33,8.62,0.33,7.8,0,3.85
10dpf,4.07,6.07,0,1.02,0,0
