stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
19hpf,0,0,26.22,1.84,0,0,0,0,0
24hpf,6.81,0,616.03,5.72,0.91,0,0,2.22,1.17
2dpf,11.13,0,283.37,0.76,0.51,3.92,0,0.55,4.92
3dpf,11.86,0,150.88,0.34,0.31,58.07,0,0,0.29
5dpf,16.2,4.29,898.24,12.1,4.03,67.02,1.92,12.85,27.07
10dpf,15.49,8.19,865.67,23.35,3.27,26.85,0,1.57,3.51
