stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,9.57
14hpf,0,0,0,0,0,0,0,28.03
16hpf,0,0,0,0,0,0,0,2.63
19hpf,0,0,0,0,0,0,0,25.94
24hpf,0,0,0,0,0,0,0,3.87
2dpf,4.71,0,0,0.67,1.87,0,0.83,52.9
3dpf,2.28,0,0.63,0,0.83,0.42,0,50.08
5dpf,1.32,0,0.8,0.36,1.09,0.32,0,95.86
10dpf,0,0.59,0,0,0,0.73,0,22.81
