stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,0,1.86,0
24hpf,0,0,0,0,0,1.27,5.03,0,0,0
2dpf,58.83,0,8.49,6.33,23.38,60.04,29.82,2.4,17.06,43.3
3dpf,125.46,0.79,2.17,4.44,4.75,45.87,0.42,0,3.55,7.01
5dpf,18.99,2.91,13.6,17.06,4.46,90.38,6.95,2.49,10.18,39.46
10dpf,81.53,2.13,6.28,4.24,2,39.53,4.63,0,2.28,11.42
