stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,3.43,0,0,0,0,0,0,0,0
24hpf,2.31,0,0,0,0,0,0,0,0
2dpf,41.79,0,0,9.89,1.31,0,0.91,2.42,0
3dpf,3.19,0,0,8.92,9.53,0,0,0.42,0
5dpf,44.99,0.87,0.86,2.73,6.85,0.7,0,0,0.66
10dpf,6.26,0,0,3.14,9.38,0,0,1.1,0.53
