stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.56,1.64,3.59,2.94,34.03,0,0
3dpf,2.53,0,0.84,0,0.51,0,0.44
5dpf,2.6,0,1.89,3.94,12.97,0.91,2.9
10dpf,0,0,0,2.28,25.74,0,0
