stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,9.58,0
19hpf,1.74,0,1.83,0
24hpf,0,0,13.32,0
2dpf,0,0,0,0.58
3dpf,0,1.02,0,0.3
5dpf,0,1.34,0.43,0
10dpf,1.03,0.84,0,0
