stage,central_nervous_system,lateral_mesoderm,mesenchyme,periderm
2dpf,1.37,0.58,0,0
3dpf,0.81,0,0.53,0
5dpf,0.5,0,0,9.6
10dpf,0,0.52,0,1.98
