stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2291.49,29.53,24.82,0,402.8,0,0,0,900.94,654.76
12hpf,1709.62,48.55,28.76,60.9,539.88,51.49,2.08,15.84,711.28,403.2
14hpf,1360.76,10.48,109.37,43.3,275.92,52.14,3.7,2.52,355.9,233.46
16hpf,1214.53,40.99,42.82,26.7,350.16,49.08,20.56,15.3,282.71,287.04
19hpf,2076.48,14.13,0,17.21,171.46,57.97,11,4.53,87.28,170.35
24hpf,2123.71,20.5,56.78,42.54,457.96,97.86,21.45,3.81,138.4,181.28
2dpf,1458.76,34.78,81.55,125.49,873.36,714.15,83.45,13.35,315.51,337.31
3dpf,2385.89,17.14,15.34,26.07,41.03,478.69,17.47,0,44.64,61.06
5dpf,296.35,17.61,117.78,109.27,101.67,719.25,53.96,28.43,136.32,321.67
10dpf,764.7,12.78,63.24,37.56,14.82,273,26.24,0,36.08,36.51
