stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1.01,0,0,0,0,0,0,0
2dpf,2.73,0,0,0,1.52,0,0.68,0
3dpf,12.97,0,3.87,0,0,1.53,0,0.43
5dpf,0.31,0,18.44,0,0,4.19,0,0.59
10dpf,6.45,2.66,149.79,0.61,0,1.37,0,0
