stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,162.88,0,0,0,0,0,0,0,0,0
12hpf,86.44,2.96,0,0,3.94,0,0,2.02,3.72,0
14hpf,52.26,0,5.48,2.45,0,0,0,2.35,0,4.77
16hpf,35.33,0,0,6.26,11.92,3.71,0,0,10.35,5.55
19hpf,47.6,0,0,3.22,0,0,0,0,1.53,4.61
24hpf,47.62,0,1.81,1.7,6.52,6.5,0,0,6.63,1.72
2dpf,368.66,2.16,10.33,34.31,117.53,250.22,19.59,0.5,56.35,39.08
3dpf,461.81,4.27,4.45,8.08,16.7,255.18,1.35,0,12.13,10.26
5dpf,165.94,4.7,14.51,30.04,17.72,316.99,13.79,8.16,27.54,56.94
10dpf,354.12,9.78,12.47,14.76,14.56,284.71,12.77,0.57,20.98,8.93
