stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,2.84,0,0,0,9.34,0,0.89,0
5dpf,2.56,1.29,16.73,2.14,16.77,1.66,0.94,7.95
10dpf,10.68,2.5,13.15,15.3,40.33,0,3.36,0
