stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.56,0,0.58,2.21,0,0.77
3dpf,4.01,0,0,0.81,0,0.39
5dpf,0,0,0,2.87,0.43,0.66
10dpf,0.48,0.54,0,1.29,0,0.8
