stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8.36,0,0,0,10.64,0,0,9.25,8.51,18.29
12hpf,20.99,4.67,3.73,0,3.98,0,0,0,1.95,30.27
14hpf,7.05,0,4.08,0,0,0,0,0,0,2.25
16hpf,14.21,1.65,0,0,1.85,0,0,0,4.38,11.24
19hpf,10.66,0,0,0,0,1.68,0,0,0,0
24hpf,18.1,0.88,0,0,2.66,2.03,0.88,0,3.92,2.78
2dpf,105.27,2.34,0,8.43,51.73,91.73,6.46,0,20.14,9.17
3dpf,84.51,0.31,1.01,6.37,2.37,57.35,3.01,0,2.36,2.83
5dpf,32.36,2.54,5.25,11.92,9.31,86.8,3.35,1.19,10.43,33.64
10dpf,59.92,1.39,5.43,2.25,1.29,44.02,0.53,0,1.76,3.4
