stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,0,18.05,0,0,0,0
2dpf,0.84,0,46.19,0,0,1.69,7.26
3dpf,0.31,0.71,0.43,0,1.33,0,6.37
5dpf,0.87,0,168.87,0,1.86,0,3.36
10dpf,4.01,0.51,89.16,0.39,1.38,0,3.03
