stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.75,0.75,0,0.55,0
3dpf,5.94,0,0,0,0,1.85,0,0.31
5dpf,1.37,0.54,0.41,0,0.51,1.26,0,0.43
10dpf,3.02,0,0.38,0,0,1.57,0,0.4
