stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,5.48
24hpf,11.91,0,0,0,0,0,0,0
2dpf,90.67,4.12,2.09,1.32,2.65,2.4,3.49,13.1
3dpf,22.83,0,1.65,0.58,5.59,0,0.3,1.26
5dpf,16.48,0.91,0.68,0.73,5.72,0.99,0.39,4.13
10dpf,80.15,0.88,0.62,0.52,8.01,0,3.23,0.55
