stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0,0,0.71,0
3dpf,2.5,0,0,0,1.43,0
5dpf,0.4,0.33,8.18,0.53,1.1,0.69
10dpf,2.78,0,4.66,0.57,3.27,0.66
