stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0.9,0,0,0,0,0,0
2dpf,6.45,0,5.48,12.34,1.44,23.79,0,0,11.84
3dpf,7.33,0.67,3.74,5.97,1.54,22.56,0,0,58.49
5dpf,6.02,12.06,32.86,9.42,2.86,20.2,0.45,1.27,169.51
10dpf,4.5,0.48,7.07,17.47,0,13.29,0,0,48
