stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.3,0,1.13,0,1.46,0,0,0
3dpf,19.58,16.71,50.76,0.87,7.83,0.68,0.5,0
5dpf,0.59,0,0.29,0,0.96,0,0.3,0.86
10dpf,0,0,0,0,3.67,0,0,1.08
