stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2,0,1,0,0.6,8.58,177.92
3dpf,1.09,0,0,0,0,0,0
5dpf,0.44,0.6,0,1.03,0.69,0,0
10dpf,0,0,0,0,0.63,0,0
