stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,3.08,0,0
16hpf,0,0,0,0,0,0,1.69,0,0
2dpf,5.16,0,0.51,0,2.26,69.64,17.64,0,1.5
3dpf,11.93,0,0.45,0,0,301.38,0,0,1.57
5dpf,0.58,0,5.88,7.48,0.77,281.84,69.86,4.85,47.82
10dpf,54.18,0.44,1.12,0.45,0,13.17,0,0,0.57
