stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.71,0,0.62,0.49,3.56
3dpf,1.67,0.5,0.54,0,0.65
5dpf,0.46,0.36,1.79,0,4.61
10dpf,1.29,0.93,1,1.67,1.81
