stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.33,0.88,1.27,9.23,0,2.33,7.98
3dpf,0,0,0,0,0,0,0.39
5dpf,1.09,0.98,0,4.71,1.01,0.29,2.23
10dpf,5.72,0.88,0,2.7,0,0.51,0.59
