stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,124.14,10.85,0,0,24.38,0,0,0,164.59,28.62
12hpf,305.28,49.15,0,10.14,67.18,18.66,0,3.94,305.25,23.68
14hpf,232.09,5.83,40.85,2.56,26.39,8.35,5.19,5.04,104.39,16.62
16hpf,256.41,15.46,57.86,5.26,92.64,14.51,7.46,3.76,107.77,40.68
19hpf,293.4,5.41,3.42,0,29.14,5.57,1.88,0,15.72,23.22
24hpf,176.07,9.51,76.43,7.21,46.5,11.69,2.96,0,54.44,70.36
2dpf,214.77,19.93,29.25,30.22,55.44,84.3,33.69,1.28,86.24,125.45
3dpf,614.82,26.9,36.19,22.13,14.1,262.4,10.1,0.36,38.55,60.45
5dpf,310.39,54.43,170.1,204.3,87.36,1538.82,91.63,38.21,300.8,838.69
10dpf,821.79,122.85,183.13,100.31,30.51,712.92,21.83,0,189.82,120.33
