stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0,0,0,0,10.07
3dpf,28.93,0,0,0,0,0.36,0,0
5dpf,0.78,0.77,0.52,1.16,0.77,0.77,0.57,0
10dpf,26.06,0,0,0,0,0,0.68,0
