stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.52,1.58,0,1.24,1.05,0,0,0
3dpf,0.67,0.69,0,0,0,0.38,0,0.43
5dpf,0.5,0,0,0,0,1.69,1.07,0.79
10dpf,0.57,0,1.82,0.42,0,0,0,0.39
