stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.92,0,0.85,0,1.25,0,2.5
3dpf,5.14,0,0.47,0.43,2.01,0,0
5dpf,0.69,0,0.52,0,4.23,0.43,3.93
10dpf,1.98,0.49,1.3,0,0,0,0
