stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,10.27,0,0,0
3dpf,59.06,0,0,0,0,0.73
5dpf,0,14.38,0.81,6.05,0,1.94
10dpf,74.81,43.13,0,1.96,1.17,0.38
