stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,3.22,1.88,0,0,1.21,1.82
3dpf,21.03,0,1.96,6.89,0,0,0,0
5dpf,0.43,0.98,1.84,11.46,1.06,0.31,1.25,2.19
10dpf,54.39,1.54,0.84,17.72,0,0,0,0.47
