stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,1.77,0,0,0,0,0,0,0,0
19hpf,3.31,0,0,0,0,0,0,0,0
24hpf,1.1,0,0,0,0,0,0,0,0
2dpf,23.07,0,1.77,0.54,0.8,0,1.05,0,3.53
3dpf,6.2,0,0,0,0.34,0.35,0,0,0.32
5dpf,14.26,0,2.88,0,0.9,0.68,0,0,0.82
10dpf,9.91,4.18,3.46,0,0.56,0,0,0.99,0
