stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,1.92,0,1.27,1.13,0,1.52,15.75
3dpf,21.17,0.31,0,0.31,0.42,0.34,0,1.07
5dpf,1.8,0,1.32,5.22,0,1.16,0,2.84
10dpf,5.61,0,1.06,0.57,0,0.69,0,0.53
