stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.82,0,0,0.51,0,4.92,3.16,0
3dpf,17.83,0.59,0.39,0,0.35,3.16,0.54,0
5dpf,3.88,0.33,0,0.91,0.58,4.26,0,0.32
10dpf,11.54,0,0,0,0,0.53,0,0
