stage,central_nervous_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0,2.4
3dpf,9.31,0.52,1.35,0
5dpf,1.72,1.64,0.46,8.19
10dpf,3.76,0.86,0,1.05
