stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.01,0,0,0,2.25,5.58,0,1.78,0.51
3dpf,135.58,0.35,0,0.58,0.51,11.72,0,0.3,0
5dpf,6.25,0.74,3.46,3.98,2.6,45.91,1.04,6.28,7.72
10dpf,300.21,0,3.15,0.84,1.66,11.14,0,2.83,1.75
