stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,4285.44,65.82,35.73,0,591.8,18.07,0,31.33,936.74,698.26
12hpf,5822.09,118.07,48.36,88.02,1006.45,189.79,14.11,94.32,1656.29,1109.72
14hpf,2758.1,26.36,69.27,30.51,267.24,92.98,34.43,15.2,445.32,317.87
16hpf,4771.69,93.9,185.88,127.32,932.47,349.91,98.12,74.59,858.02,1042.19
19hpf,3807.42,13.24,34.34,18.51,284.9,134.17,31.78,1.6,112.24,262.81
24hpf,4990.8,50.93,538.86,81.31,845.68,292.06,61.98,21.72,299.11,352.64
2dpf,897.05,19.8,45.13,82.69,429.28,448.88,59.58,7.32,179.64,170.36
3dpf,991,24.06,17.21,17.73,20.29,214.36,17.34,0.36,27.27,32.09
5dpf,293.88,27.6,151.84,73.91,92.11,834.3,49.48,34.63,173.88,295.91
10dpf,315.47,19.21,77.63,20.96,12.76,241.71,21.78,0,43.23,44.24
