stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.97,0,0,0.63,3.53,0.64,0
3dpf,5.18,0,1.12,0.3,3.52,0,0.33
5dpf,0.57,0,0,0,0,0,0.64
10dpf,1.1,0.6,0,0,0.78,1.53,0
