stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.62,0,0,6.64,20.76,1.02,0
3dpf,0.91,0,0,0.76,25.32,0,0
5dpf,3.91,0,0.47,0.73,42.88,0.47,0.33
10dpf,1.94,0.45,0,0,15.05,0.94,0.85
