stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2712.51,54.69,10.64,0,421.94,52.35,0,64.56,720.25,733.64
12hpf,5446.77,131.45,23.09,131.14,1243.86,238.53,12.74,254.86,2449.06,1538.91
14hpf,2421.64,27.53,118.48,143.31,452.97,208.15,27.67,31.28,686.78,585.91
16hpf,3535.75,107.67,311.92,309.49,1122.55,409.91,113.41,116.89,1396.92,1171.83
19hpf,2838.99,20.23,91.26,93.12,385.88,173.88,96,17.36,343.03,542.66
24hpf,3210.95,55.34,294.84,83.5,614.72,278.2,144.17,10.89,1313.39,501.82
2dpf,1247.19,52.65,88,113.95,442.16,740.58,106.6,6.24,336.32,169.88
3dpf,1490.26,66.83,16.29,57.87,18.84,310.19,12.95,0,45.81,63.76
5dpf,346.03,34.1,132.84,196.02,55.37,723.52,58.7,15.84,199.36,461.85
10dpf,500.25,56.36,64.41,68.04,24.56,327.44,14.7,0,42.53,61.16
